행정동코드,행정동_시도명,행정동_시군구명,행정동_읍면동명,행정동시군구코드,행정동읍면동코드,행정동_주소
4711332000,경상북도,포항시 북구,청하면,47113,32000,경상북도 포항시 북구 청하면
4711333000,경상북도,포항시 북구,송라면,47113,33000,경상북도 포항시 북구 송라면
4711334000,경상북도,포항시 북구,기계면,47113,34000,경상북도 포항시 북구 기계면
4711335000,경상북도,포항시 북구,죽장면,47113,35000,경상북도 포항시 북구 죽장면
4711335500,경상북도,포항시 북구,죽장면상옥출장소,47113,35500,경상북도 포항시 북구 죽장면상옥출장소
4711336000,경상북도,포항시 북구,기북면,47113,36000,경상북도 포항시 북구 기북면
4711352000,경상북도,포항시 북구,중앙동,47113,52000,경상북도 포항시 북구 중앙동
4711363000,경상북도,포항시 북구,양학동,47113,63000,경상북도 포항시 북구 양학동
4711365500,경상북도,포항시 북구,죽도동,47113,65500,경상북도 포항시 북구 죽도동
4711366500,경상북도,포항시 북구,용흥동,47113,66500,경상북도 포항시 북구 용흥동
4711368000,경상북도,포항시 북구,우창동,47113,68000,경상북도 포항시 북구 우창동
4711369000,경상북도,포항시 북구,두호동,47113,69000,경상북도 포항시 북구 두호동
4711370000,경상북도,포항시 북구,장량동,47113,70000,경상북도 포항시 북구 장량동
4711371000,경상북도,포항시 북구,환여동,47113,71000,경상북도 포항시 북구 환여동
4713025000,경상북도,경주시,감포읍,47130,25000,경상북도 경주시 감포읍
4713025300,경상북도,경주시,안강읍,47130,25300,경상북도 경주시 안강읍
4713025600,경상북도,경주시,건천읍,47130,25600,경상북도 경주시 건천읍
4713025900,경상북도,경주시,외동읍,47130,25900,경상북도 경주시 외동읍
4713031500,경상북도,경주시,문무대왕면,47130,31500,경상북도 경주시 문무대왕면
4713032000,경상북도,경주시,양남면,47130,32000,경상북도 경주시 양남면
4713033000,경상북도,경주시,내남면,47130,33000,경상북도 경주시 내남면
4713034000,경상북도,경주시,산내면,47130,34000,경상북도 경주시 산내면
4713035000,경상북도,경주시,서면,47130,35000,경상북도 경주시 서면
4713036000,경상북도,경주시,현곡면,47130,36000,경상북도 경주시 현곡면
4713037000,경상북도,경주시,강동면,47130,37000,경상북도 경주시 강동면
4713038000,경상북도,경주시,천북면,47130,38000,경상북도 경주시 천북면
4713051500,경상북도,경주시,중부동,47130,51500,경상북도 경주시 중부동
4713053000,경상북도,경주시,황오동,47130,53000,경상북도 경주시 황오동
4713055000,경상북도,경주시,성건동,47130,55000,경상북도 경주시 성건동
4713057000,경상북도,경주시,황남동,47130,57000,경상북도 경주시 황남동
4713059000,경상북도,경주시,선도동,47130,59000,경상북도 경주시 선도동
4713060500,경상북도,경주시,월성동,47130,60500,경상북도 경주시 월성동
4713061500,경상북도,경주시,용강동,47130,61500,경상북도 경주시 용강동
4713062100,경상북도,경주시,황성동,47130,62100,경상북도 경주시 황성동
4713063000,경상북도,경주시,동천동,47130,63000,경상북도 경주시 동천동
4713065000,경상북도,경주시,불국동,47130,65000,경상북도 경주시 불국동
4713066000,경상북도,경주시,보덕동,47130,66000,경상북도 경주시 보덕동
4715025000,경상북도,김천시,아포읍,47150,25000,경상북도 김천시 아포읍
4715031000,경상북도,김천시,농소면,47150,31000,경상북도 김천시 농소면
4715032000,경상북도,김천시,남면,47150,32000,경상북도 김천시 남면
4715034000,경상북도,김천시,개령면,47150,34000,경상북도 김천시 개령면
4715035000,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715036000,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715037000,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715038000,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715039000,경상북도,김천시,감천면,47150,39000,경상북도 김천시 감천면
4715040000,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715041000,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715042000,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715043000,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715044000,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715045000,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715051600,경상북도,김천시,자산동,47150,51600,경상북도 김천시 자산동
4715053600,경상북도,김천시,평화남산동,47150,53600,경상북도 김천시 평화남산동
4715056500,경상북도,김천시,양금동,47150,56500,경상북도 김천시 양금동
4715057500,경상북도,김천시,대신동,47150,57500,경상북도 김천시 대신동
4715059500,경상북도,김천시,대곡동,47150,59500,경상북도 김천시 대곡동
4715061000,경상북도,김천시,지좌동,47150,61000,경상북도 김천시 지좌동
4715064000,경상북도,김천시,율곡동,47150,64000,경상북도 김천시 율곡동
4717025000,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717031000,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717032000,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717033000,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717034000,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717035000,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717036000,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717037000,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717038000,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717039000,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717040000,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717041000,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717042000,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717043000,경상북도,안동시,녹전면,47170,43000,경상북도 안동시 녹전면
4717051000,경상북도,안동시,중구동,47170,51000,경상북도 안동시 중구동
4717052000,경상북도,안동시,명륜동,47170,52000,경상북도 안동시 명륜동
4717055500,경상북도,안동시,용상동,47170,55500,경상북도 안동시 용상동
4717058500,경상북도,안동시,서구동,47170,58500,경상북도 안동시 서구동
4717060000,경상북도,안동시,태화동,47170,60000,경상북도 안동시 태화동
4717062000,경상북도,안동시,평화동,47170,62000,경상북도 안동시 평화동
4717063000,경상북도,안동시,안기동,47170,63000,경상북도 안동시 안기동
4717065000,경상북도,안동시,옥동,47170,65000,경상북도 안동시 옥동
4717066000,경상북도,안동시,송하동,47170,66000,경상북도 안동시 송하동
4717069000,경상북도,안동시,강남동,47170,69000,경상북도 안동시 강남동
4719025000,경상북도,구미시,선산읍,47190,25000,경상북도 구미시 선산읍
4719025300,경상북도,구미시,고아읍,47190,25300,경상북도 구미시 고아읍
4719025600,경상북도,구미시,산동읍,47190,25600,경상북도 구미시 산동읍
4719031000,경상북도,구미시,무을면,47190,31000,경상북도 구미시 무을면
4719032000,경상북도,구미시,옥성면,47190,32000,경상북도 구미시 옥성면
4719033000,경상북도,구미시,도개면,47190,33000,경상북도 구미시 도개면
4719034000,경상북도,구미시,해평면,47190,34000,경상북도 구미시 해평면
4719036000,경상북도,구미시,장천면,47190,36000,경상북도 구미시 장천면
4719051000,경상북도,구미시,송정동,47190,51000,경상북도 구미시 송정동
4719053500,경상북도,구미시,원평동,47190,53500,경상북도 구미시 원평동
4719055100,경상북도,구미시,도량동,47190,55100,경상북도 구미시 도량동
4719055500,경상북도,구미시,지산동,47190,55500,경상북도 구미시 지산동
4719056500,경상북도,구미시,선주원남동,47190,56500,경상북도 구미시 선주원남동
4719058200,경상북도,구미시,형곡1동,47190,58200,경상북도 구미시 형곡1동
4719058300,경상북도,구미시,형곡2동,47190,58300,경상북도 구미시 형곡2동
4719059000,경상북도,구미시,신평1동,47190,59000,경상북도 구미시 신평1동
4719060000,경상북도,구미시,신평2동,47190,60000,경상북도 구미시 신평2동
4719061000,경상북도,구미시,비산동,47190,61000,경상북도 구미시 비산동
4719063000,경상북도,구미시,광평동,47190,63000,경상북도 구미시 광평동
4719064500,경상북도,구미시,상모사곡동,47190,64500,경상북도 구미시 상모사곡동
4719066000,경상북도,구미시,임오동,47190,66000,경상북도 구미시 임오동
4719067000,경상북도,구미시,인동동,47190,67000,경상북도 구미시 인동동
4719068000,경상북도,구미시,진미동,47190,68000,경상북도 구미시 진미동
4719069000,경상북도,구미시,양포동,47190,69000,경상북도 구미시 양포동
4719070000,경상북도,구미시,공단동,47190,70000,경상북도 구미시 공단동
4721025000,경상북도,영주시,풍기읍,47210,25000,경상북도 영주시 풍기읍
4721031000,경상북도,영주시,이산면,47210,31000,경상북도 영주시 이산면
4721032000,경상북도,영주시,평은면,47210,32000,경상북도 영주시 평은면
4721033000,경상북도,영주시,문수면,47210,33000,경상북도 영주시 문수면
4721034000,경상북도,영주시,장수면,47210,34000,경상북도 영주시 장수면
4721035000,경상북도,영주시,안정면,47210,35000,경상북도 영주시 안정면
4721036000,경상북도,영주시,봉현면,47210,36000,경상북도 영주시 봉현면
4721037000,경상북도,영주시,순흥면,47210,37000,경상북도 영주시 순흥면
4721038000,경상북도,영주시,단산면,47210,38000,경상북도 영주시 단산면
4721039000,경상북도,영주시,부석면,47210,39000,경상북도 영주시 부석면
4721051000,경상북도,영주시,상망동,47210,51000,경상북도 영주시 상망동
4721052500,경상북도,영주시,하망동,47210,52500,경상북도 영주시 하망동
4721055000,경상북도,영주시,영주1동,47210,55000,경상북도 영주시 영주1동
4721056000,경상북도,영주시,영주2동,47210,56000,경상북도 영주시 영주2동
4721059000,경상북도,영주시,휴천1동,47210,59000,경상북도 영주시 휴천1동
4721060000,경상북도,영주시,휴천2동,47210,60000,경상북도 영주시 휴천2동
4721061000,경상북도,영주시,휴천3동,47210,61000,경상북도 영주시 휴천3동
4721062000,경상북도,영주시,가흥1동,47210,62000,경상북도 영주시 가흥1동
4721063000,경상북도,영주시,가흥2동,47210,63000,경상북도 영주시 가흥2동
4723025000,경상북도,영천시,금호읍,47230,25000,경상북도 영천시 금호읍
4723031000,경상북도,영천시,청통면,47230,31000,경상북도 영천시 청통면
4723032000,경상북도,영천시,신녕면,47230,32000,경상북도 영천시 신녕면
4723033000,경상북도,영천시,화산면,47230,33000,경상북도 영천시 화산면
4723034000,경상북도,영천시,화북면,47230,34000,경상북도 영천시 화북면
4723035000,경상북도,영천시,화남면,47230,35000,경상북도 영천시 화남면
4723036000,경상북도,영천시,자양면,47230,36000,경상북도 영천시 자양면
4723037000,경상북도,영천시,임고면,47230,37000,경상북도 영천시 임고면
4723038000,경상북도,영천시,고경면,47230,38000,경상북도 영천시 고경면
4723039000,경상북도,영천시,북안면,47230,39000,경상북도 영천시 북안면
4723040000,경상북도,영천시,대창면,47230,40000,경상북도 영천시 대창면
4723051000,경상북도,영천시,동부동,47230,51000,경상북도 영천시 동부동
4723052000,경상북도,영천시,중앙동,47230,52000,경상북도 영천시 중앙동
4723053500,경상북도,영천시,서부동,47230,53500,경상북도 영천시 서부동
4723054000,경상북도,영천시,완산동,47230,54000,경상북도 영천시 완산동
4723055500,경상북도,영천시,남부동,47230,55500,경상북도 영천시 남부동
4725025000,경상북도,상주시,함창읍,47250,25000,경상북도 상주시 함창읍
4725031000,경상북도,상주시,중동면,47250,31000,경상북도 상주시 중동면
4725032500,경상북도,상주시,사벌국면,47250,32500,경상북도 상주시 사벌국면
4725033000,경상북도,상주시,낙동면,47250,33000,경상북도 상주시 낙동면
4725033500,경상북도,상주시,낙동면동부출장소,47250,33500,경상북도 상주시 낙동면동부출장소
4725034000,경상북도,상주시,청리면,47250,34000,경상북도 상주시 청리면
4725035000,경상북도,상주시,공성면,47250,35000,경상북도 상주시 공성면
4725036000,경상북도,상주시,외남면,47250,36000,경상북도 상주시 외남면
4725037000,경상북도,상주시,내서면,47250,37000,경상북도 상주시 내서면
4725038000,경상북도,상주시,모동면,47250,38000,경상북도 상주시 모동면
4725039000,경상북도,상주시,모서면,47250,39000,경상북도 상주시 모서면
4725039500,경상북도,상주시,모서면서부출장소,47250,39500,경상북도 상주시 모서면서부출장소
4725040000,경상북도,상주시,화동면,47250,40000,경상북도 상주시 화동면
4725041000,경상북도,상주시,화서면,47250,41000,경상북도 상주시 화서면
4725042000,경상북도,상주시,화북면,47250,42000,경상북도 상주시 화북면
4725042600,경상북도,상주시,화북면서부출장소,47250,42600,경상북도 상주시 화북면서부출장소
4725043000,경상북도,상주시,외서면,47250,43000,경상북도 상주시 외서면
4725044000,경상북도,상주시,은척면,47250,44000,경상북도 상주시 은척면
4725044500,경상북도,상주시,은척면북부출장소,47250,44500,경상북도 상주시 은척면북부출장소
4725045000,경상북도,상주시,공검면,47250,45000,경상북도 상주시 공검면
4725046000,경상북도,상주시,이안면,47250,46000,경상북도 상주시 이안면
4725047000,경상북도,상주시,화남면,47250,47000,경상북도 상주시 화남면
4725052000,경상북도,상주시,남원동,47250,52000,경상북도 상주시 남원동
4725053000,경상북도,상주시,북문동,47250,53000,경상북도 상주시 북문동
4725054000,경상북도,상주시,계림동,47250,54000,경상북도 상주시 계림동
4725055000,경상북도,상주시,동문동,47250,55000,경상북도 상주시 동문동
4725056000,경상북도,상주시,동성동,47250,56000,경상북도 상주시 동성동
4725057000,경상북도,상주시,신흥동,47250,57000,경상북도 상주시 신흥동
4728025000,경상북도,문경시,문경읍,47280,25000,경상북도 문경시 문경읍
4728025100,경상북도,문경시,문경읍갈평출장소,47280,25100,경상북도 문경시 문경읍갈평출장소
4728025300,경상북도,문경시,가은읍,47280,25300,경상북도 문경시 가은읍
4728025400,경상북도,문경시,가은읍북부출장소,47280,25400,경상북도 문경시 가은읍북부출장소
4728031000,경상북도,문경시,영순면,47280,31000,경상북도 문경시 영순면
4728032000,경상북도,문경시,산양면,47280,32000,경상북도 문경시 산양면
4728033000,경상북도,문경시,호계면,47280,33000,경상북도 문경시 호계면
4728034000,경상북도,문경시,산북면,47280,34000,경상북도 문경시 산북면
4728035000,경상북도,문경시,동로면,47280,35000,경상북도 문경시 동로면
4728036000,경상북도,문경시,마성면,47280,36000,경상북도 문경시 마성면
4728037000,경상북도,문경시,농암면,47280,37000,경상북도 문경시 농암면
4728057000,경상북도,문경시,점촌1동,47280,57000,경상북도 문경시 점촌1동
4728058000,경상북도,문경시,점촌2동,47280,58000,경상북도 문경시 점촌2동
4728059000,경상북도,문경시,점촌3동,47280,59000,경상북도 문경시 점촌3동
4728060000,경상북도,문경시,점촌4동,47280,60000,경상북도 문경시 점촌4동
4728061000,경상북도,문경시,점촌5동,47280,61000,경상북도 문경시 점촌5동
4729025000,경상북도,경산시,하양읍,47290,25000,경상북도 경산시 하양읍
4729025300,경상북도,경산시,진량읍,47290,25300,경상북도 경산시 진량읍
4729025600,경상북도,경산시,압량읍,47290,25600,경상북도 경산시 압량읍
4729031000,경상북도,경산시,와촌면,47290,31000,경상북도 경산시 와촌면
4729033000,경상북도,경산시,자인면,47290,33000,경상북도 경산시 자인면
4729034000,경상북도,경산시,용성면,47290,34000,경상북도 경산시 용성면
4729035000,경상북도,경산시,남산면,47290,35000,경상북도 경산시 남산면
4729037000,경상북도,경산시,남천면,47290,37000,경상북도 경산시 남천면
4729051000,경상북도,경산시,중방동,47290,51000,경상북도 경산시 중방동
4729052000,경상북도,경산시,중앙동,47290,52000,경상북도 경산시 중앙동
4729053000,경상북도,경산시,남부동,47290,53000,경상북도 경산시 남부동
4729054100,경상북도,경산시,서부1동,47290,54100,경상북도 경산시 서부1동
4729054200,경상북도,경산시,서부2동,47290,54200,경상북도 경산시 서부2동
4729055000,경상북도,경산시,북부동,47290,55000,경상북도 경산시 북부동
4729056000,경상북도,경산시,동부동,47290,56000,경상북도 경산시 동부동
4772025000,경상북도,군위군,군위읍,47720,25000,경상북도 군위군 군위읍
4772031000,경상북도,군위군,소보면,47720,31000,경상북도 군위군 소보면
4772032000,경상북도,군위군,효령면,47720,32000,경상북도 군위군 효령면
4772033000,경상북도,군위군,부계면,47720,33000,경상북도 군위군 부계면
4772034000,경상북도,군위군,우보면,47720,34000,경상북도 군위군 우보면
4772035000,경상북도,군위군,의흥면,47720,35000,경상북도 군위군 의흥면
4772036000,경상북도,군위군,산성면,47720,36000,경상북도 군위군 산성면
4772038000,경상북도,군위군,삼국유사면,47720,38000,경상북도 군위군 삼국유사면
4773025000,경상북도,의성군,의성읍,47730,25000,경상북도 의성군 의성읍
4773031000,경상북도,의성군,단촌면,47730,31000,경상북도 의성군 단촌면
4773032000,경상북도,의성군,점곡면,47730,32000,경상북도 의성군 점곡면
4773033000,경상북도,의성군,옥산면,47730,33000,경상북도 의성군 옥산면
4773034000,경상북도,의성군,사곡면,47730,34000,경상북도 의성군 사곡면
4773035000,경상북도,의성군,춘산면,47730,35000,경상북도 의성군 춘산면
4773036000,경상북도,의성군,가음면,47730,36000,경상북도 의성군 가음면
4773037000,경상북도,의성군,금성면,47730,37000,경상북도 의성군 금성면
4773038000,경상북도,의성군,봉양면,47730,38000,경상북도 의성군 봉양면
4773039000,경상북도,의성군,비안면,47730,39000,경상북도 의성군 비안면
4773040000,경상북도,의성군,구천면,47730,40000,경상북도 의성군 구천면
4773041000,경상북도,의성군,단밀면,47730,41000,경상북도 의성군 단밀면
4773042000,경상북도,의성군,단북면,47730,42000,경상북도 의성군 단북면
4773043000,경상북도,의성군,안계면,47730,43000,경상북도 의성군 안계면
4773044000,경상북도,의성군,다인면,47730,44000,경상북도 의성군 다인면
4773045000,경상북도,의성군,신평면,47730,45000,경상북도 의성군 신평면
4773046000,경상북도,의성군,안평면,47730,46000,경상북도 의성군 안평면
4773047000,경상북도,의성군,안사면,47730,47000,경상북도 의성군 안사면
4775025000,경상북도,청송군,청송읍,47750,25000,경상북도 청송군 청송읍
4775031500,경상북도,청송군,주왕산면,47750,31500,경상북도 청송군 주왕산면
4775032000,경상북도,청송군,부남면,47750,32000,경상북도 청송군 부남면
4775033000,경상북도,청송군,현동면,47750,33000,경상북도 청송군 현동면
4775034000,경상북도,청송군,현서면,47750,34000,경상북도 청송군 현서면
4775035000,경상북도,청송군,안덕면,47750,35000,경상북도 청송군 안덕면
4775036000,경상북도,청송군,파천면,47750,36000,경상북도 청송군 파천면
4775037000,경상북도,청송군,진보면,47750,37000,경상북도 청송군 진보면
4776025000,경상북도,영양군,영양읍,47760,25000,경상북도 영양군 영양읍
4776031000,경상북도,영양군,입암면,47760,31000,경상북도 영양군 입암면
4776032000,경상북도,영양군,청기면,47760,32000,경상북도 영양군 청기면
4776033000,경상북도,영양군,일월면,47760,33000,경상북도 영양군 일월면
4776034000,경상북도,영양군,수비면,47760,34000,경상북도 영양군 수비면
4776035000,경상북도,영양군,석보면,47760,35000,경상북도 영양군 석보면
4777025000,경상북도,영덕군,영덕읍,47770,25000,경상북도 영덕군 영덕읍
4777031000,경상북도,영덕군,강구면,47770,31000,경상북도 영덕군 강구면
4777032000,경상북도,영덕군,남정면,47770,32000,경상북도 영덕군 남정면
4777033000,경상북도,영덕군,달산면,47770,33000,경상북도 영덕군 달산면
4777034000,경상북도,영덕군,지품면,47770,34000,경상북도 영덕군 지품면
4777034500,경상북도,영덕군,지품면원전출장소,47770,34500,경상북도 영덕군 지품면원전출장소
4777035000,경상북도,영덕군,축산면,47770,35000,경상북도 영덕군 축산면
4777035500,경상북도,영덕군,축산면축산출장소,47770,35500,경상북도 영덕군 축산면축산출장소
4777036000,경상북도,영덕군,영해면,47770,36000,경상북도 영덕군 영해면
4777037000,경상북도,영덕군,병곡면,47770,37000,경상북도 영덕군 병곡면
4777038000,경상북도,영덕군,창수면,47770,38000,경상북도 영덕군 창수면
4782025000,경상북도,청도군,화양읍,47820,25000,경상북도 청도군 화양읍
4782025100,경상북도,청도군,화양읍남성현출장소,47820,25100,경상북도 청도군 화양읍남성현출장소
4782025300,경상북도,청도군,청도읍,47820,25300,경상북도 청도군 청도읍
4782025400,경상북도,청도군,청도읍유호출장소,47820,25400,경상북도 청도군 청도읍유호출장소
4782031000,경상북도,청도군,각남면,47820,31000,경상북도 청도군 각남면
4782032000,경상북도,청도군,풍각면,47820,32000,경상북도 청도군 풍각면
4782033000,경상북도,청도군,각북면,47820,33000,경상북도 청도군 각북면
4782034000,경상북도,청도군,이서면,47820,34000,경상북도 청도군 이서면
4782035000,경상북도,청도군,운문면,47820,35000,경상북도 청도군 운문면
4782036000,경상북도,청도군,금천면,47820,36000,경상북도 청도군 금천면
4782037000,경상북도,청도군,매전면,47820,37000,경상북도 청도군 매전면
4783025300,경상북도,고령군,대가야읍,47830,25300,경상북도 고령군 대가야읍
4783031000,경상북도,고령군,덕곡면,47830,31000,경상북도 고령군 덕곡면
4783032000,경상북도,고령군,운수면,47830,32000,경상북도 고령군 운수면
4783033000,경상북도,고령군,성산면,47830,33000,경상북도 고령군 성산면
4783034000,경상북도,고령군,다산면,47830,34000,경상북도 고령군 다산면
4783035000,경상북도,고령군,개진면,47830,35000,경상북도 고령군 개진면
4783036000,경상북도,고령군,우곡면,47830,36000,경상북도 고령군 우곡면
4783037000,경상북도,고령군,쌍림면,47830,37000,경상북도 고령군 쌍림면
4784025000,경상북도,성주군,성주읍,47840,25000,경상북도 성주군 성주읍
4784031000,경상북도,성주군,선남면,47840,31000,경상북도 성주군 선남면
4784032000,경상북도,성주군,용암면,47840,32000,경상북도 성주군 용암면
4784033000,경상북도,성주군,수륜면,47840,33000,경상북도 성주군 수륜면
4784034000,경상북도,성주군,가천면,47840,34000,경상북도 성주군 가천면
4784035000,경상북도,성주군,금수면,47840,35000,경상북도 성주군 금수면
4784036000,경상북도,성주군,대가면,47840,36000,경상북도 성주군 대가면
4784037000,경상북도,성주군,벽진면,47840,37000,경상북도 성주군 벽진면
4784038000,경상북도,성주군,초전면,47840,38000,경상북도 성주군 초전면
4784039000,경상북도,성주군,월항면,47840,39000,경상북도 성주군 월항면
4785025000,경상북도,칠곡군,왜관읍,47850,25000,경상북도 칠곡군 왜관읍
4785025300,경상북도,칠곡군,북삼읍,47850,25300,경상북도 칠곡군 북삼읍
4785025600,경상북도,칠곡군,석적읍,47850,25600,경상북도 칠곡군 석적읍
4785031000,경상북도,칠곡군,지천면,47850,31000,경상북도 칠곡군 지천면
4785032000,경상북도,칠곡군,동명면,47850,32000,경상북도 칠곡군 동명면
4785033000,경상북도,칠곡군,가산면,47850,33000,경상북도 칠곡군 가산면
4785036000,경상북도,칠곡군,약목면,47850,36000,경상북도 칠곡군 약목면
4785037000,경상북도,칠곡군,기산면,47850,37000,경상북도 칠곡군 기산면
4790025000,경상북도,예천군,예천읍,47900,25000,경상북도 예천군 예천읍
4790031000,경상북도,예천군,용문면,47900,31000,경상북도 예천군 용문면
4790034000,경상북도,예천군,감천면,47900,34000,경상북도 예천군 감천면
4790035000,경상북도,예천군,보문면,47900,35000,경상북도 예천군 보문면
4790036000,경상북도,예천군,호명면,47900,36000,경상북도 예천군 호명면
4790037000,경상북도,예천군,유천면,47900,37000,경상북도 예천군 유천면
4790038000,경상북도,예천군,용궁면,47900,38000,경상북도 예천군 용궁면
4790039000,경상북도,예천군,개포면,47900,39000,경상북도 예천군 개포면
4790040000,경상북도,예천군,지보면,47900,40000,경상북도 예천군 지보면
4790041000,경상북도,예천군,풍양면,47900,41000,경상북도 예천군 풍양면
4790042000,경상북도,예천군,효자면,47900,42000,경상북도 예천군 효자면
4790043000,경상북도,예천군,은풍면,47900,43000,경상북도 예천군 은풍면
4792025000,경상북도,봉화군,봉화읍,47920,25000,경상북도 봉화군 봉화읍
4792031000,경상북도,봉화군,물야면,47920,31000,경상북도 봉화군 물야면
4792032000,경상북도,봉화군,봉성면,47920,32000,경상북도 봉화군 봉성면
4792033000,경상북도,봉화군,법전면,47920,33000,경상북도 봉화군 법전면
4792034000,경상북도,봉화군,춘양면,47920,34000,경상북도 봉화군 춘양면
4792035000,경상북도,봉화군,소천면,47920,35000,경상북도 봉화군 소천면
4792036000,경상북도,봉화군,재산면,47920,36000,경상북도 봉화군 재산면
4792037000,경상북도,봉화군,명호면,47920,37000,경상북도 봉화군 명호면
4792038000,경상북도,봉화군,상운면,47920,38000,경상북도 봉화군 상운면
4792039000,경상북도,봉화군,석포면,47920,39000,경상북도 봉화군 석포면
4793025000,경상북도,울진군,울진읍,47930,25000,경상북도 울진군 울진읍
4793025300,경상북도,울진군,평해읍,47930,25300,경상북도 울진군 평해읍
4793031000,경상북도,울진군,북면,47930,31000,경상북도 울진군 북면
4793031500,경상북도,울진군,북면하당출장소,47930,31500,경상북도 울진군 북면하당출장소
4793033000,경상북도,울진군,근남면,47930,33000,경상북도 울진군 근남면
4793035000,경상북도,울진군,기성면,47930,35000,경상북도 울진군 기성면
4793036000,경상북도,울진군,온정면,47930,36000,경상북도 울진군 온정면
4793037000,경상북도,울진군,죽변면,47930,37000,경상북도 울진군 죽변면
4793038000,경상북도,울진군,후포면,47930,38000,경상북도 울진군 후포면
4793039000,경상북도,울진군,금강송면,47930,39000,경상북도 울진군 금강송면
4793040000,경상북도,울진군,매화면,47930,40000,경상북도 울진군 매화면
4794025000,경상북도,울릉군,울릉읍,47940,25000,경상북도 울릉군 울릉읍
4794031000,경상북도,울릉군,서면,47940,31000,경상북도 울릉군 서면
4794031500,경상북도,울릉군,서면태하출장소,47940,31500,경상북도 울릉군 서면태하출장소
4794032000,경상북도,울릉군,북면,47940,32000,경상북도 울릉군 북면
4812125000,경상남도,창원시 의창구,동읍,48121,25000,경상남도 창원시 의창구 동읍
4812131000,경상남도,창원시 의창구,북면,48121,31000,경상남도 창원시 의창구 북면
4812132000,경상남도,창원시 의창구,대산면,48121,32000,경상남도 창원시 의창구 대산면
4812151000,경상남도,창원시 의창구,의창동,48121,51000,경상남도 창원시 의창구 의창동
4812152000,경상남도,창원시 의창구,팔룡동,48121,52000,경상남도 창원시 의창구 팔룡동
4812153000,경상남도,창원시 의창구,명곡동,48121,53000,경상남도 창원시 의창구 명곡동
4812154000,경상남도,창원시 의창구,봉림동,48121,54000,경상남도 창원시 의창구 봉림동
4812351000,경상남도,창원시 성산구,반송동,48123,51000,경상남도 창원시 성산구 반송동
4812351500,경상남도,창원시 성산구,용지동,48123,51500,경상남도 창원시 성산구 용지동
4812352000,경상남도,창원시 성산구,중앙동,48123,52000,경상남도 창원시 성산구 중앙동
4812353000,경상남도,창원시 성산구,상남동,48123,53000,경상남도 창원시 성산구 상남동
4812354000,경상남도,창원시 성산구,사파동,48123,54000,경상남도 창원시 성산구 사파동
4812355000,경상남도,창원시 성산구,가음정동,48123,55000,경상남도 창원시 성산구 가음정동
4812356000,경상남도,창원시 성산구,성주동,48123,56000,경상남도 창원시 성산구 성주동
4812357000,경상남도,창원시 성산구,웅남동,48123,57000,경상남도 창원시 성산구 웅남동
4812531000,경상남도,창원시 마산합포구,구산면,48125,31000,경상남도 창원시 마산합포구 구산면
4812532000,경상남도,창원시 마산합포구,진동면,48125,32000,경상남도 창원시 마산합포구 진동면
4812533000,경상남도,창원시 마산합포구,진북면,48125,33000,경상남도 창원시 마산합포구 진북면
4812534000,경상남도,창원시 마산합포구,진전면,48125,34000,경상남도 창원시 마산합포구 진전면
4812551000,경상남도,창원시 마산합포구,현동,48125,51000,경상남도 창원시 마산합포구 현동
4812552000,경상남도,창원시 마산합포구,가포동,48125,52000,경상남도 창원시 마산합포구 가포동
4812553000,경상남도,창원시 마산합포구,월영동,48125,53000,경상남도 창원시 마산합포구 월영동
4812554000,경상남도,창원시 마산합포구,문화동,48125,54000,경상남도 창원시 마산합포구 문화동
4812556500,경상남도,창원시 마산합포구,반월중앙동,48125,56500,경상남도 창원시 마산합포구 반월중앙동
4812557000,경상남도,창원시 마산합포구,완월동,48125,57000,경상남도 창원시 마산합포구 완월동
4812558000,경상남도,창원시 마산합포구,자산동,48125,58000,경상남도 창원시 마산합포구 자산동
